45,2025-02-15,10:48:08,33.20,55.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,100.00,No
46,2025-02-15,10:48:10,33.20,55.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,No
47,2025-02-15,10:48:12,33.20,55.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,100.00,No
48,2025-02-15,10:48:15,33.30,54.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,No
49,2025-02-15,10:48:17,33.30,54.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
50,2025-02-15,10:48:19,33.30,54.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
51,2025-02-15,10:48:21,33.30,54.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,100.00,No
52,2025-02-15,10:48:23,33.40,54.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
53,2025-02-15,10:48:25,33.40,54.00,298.81,6.90,2.76,4.60,235.82,22.99,45.97,73,42,73,100.00,No
54,2025-02-15,10:48:27,33.40,54.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,No
55,2025-02-15,10:48:29,33.40,54.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,100.00,No
56,2025-02-15,10:48:32,33.50,54.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
57,2025-02-15,10:48:34,33.50,53.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
58,2025-02-15,10:48:36,33.50,53.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,No
59,2025-02-15,10:48:38,33.50,53.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
60,2025-02-15,10:48:40,33.50,53.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
61,2025-02-15,10:48:42,33.60,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
62,2025-02-15,10:48:44,33.60,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
63,2025-02-15,10:48:47,33.60,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
64,2025-02-15,10:48:49,33.60,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
65,2025-02-15,10:48:51,33.60,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
66,2025-02-15,10:48:53,33.60,52.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
67,2025-02-15,10:48:55,33.70,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
68,2025-02-15,10:48:57,33.70,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
69,2025-02-15,10:48:59,33.70,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
70,2025-02-15,10:49:02,33.70,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
71,2025-02-15,10:49:04,33.70,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
72,2025-02-15,10:49:06,33.70,53.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
73,2025-02-15,10:49:08,33.70,53.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
74,2025-02-15,10:49:10,33.70,53.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
75,2025-02-15,10:49:12,33.70,52.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
76,2025-02-15,10:49:14,33.70,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
77,2025-02-15,10:49:17,33.70,52.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
78,2025-02-15,10:49:19,33.70,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
79,2025-02-15,10:49:21,33.70,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
80,2025-02-15,10:49:23,33.70,52.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
81,2025-02-15,10:49:25,33.70,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
82,2025-02-15,10:49:27,33.70,53.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
83,2025-02-15,10:49:29,33.70,53.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
84,2025-02-15,10:49:31,33.70,53.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
85,2025-02-15,10:49:34,33.70,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
86,2025-02-15,10:49:36,33.70,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
87,2025-02-15,10:49:38,33.70,53.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
88,2025-02-15,10:49:40,33.80,53.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
89,2025-02-15,10:49:42,33.80,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
90,2025-02-15,10:49:44,33.80,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
91,2025-02-15,10:49:47,33.80,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
92,2025-02-15,10:49:49,33.80,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
93,2025-02-15,10:49:51,33.90,53.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
94,2025-02-15,10:49:53,33.90,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
95,2025-02-15,10:49:55,33.90,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
96,2025-02-15,10:49:57,33.90,53.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
97,2025-02-15,10:49:59,33.90,53.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
98,2025-02-15,10:50:02,33.90,53.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
99,2025-02-15,10:50:04,34.00,52.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
100,2025-02-15,10:50:06,34.00,52.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
101,2025-02-15,10:50:08,34.00,52.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
102,2025-02-15,10:50:10,34.00,52.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
103,2025-02-15,10:50:12,34.00,52.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
104,2025-02-15,10:50:14,34.00,52.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
